IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
10793A,2020-08-25,1,3,dark,2020-08-25T19:26:49.358996Z,2020-08-25T19:26:58.136001Z,8.777,All,R1-8,R1-8,0,0,,0,0,0,1460,0,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:36.737998Z,2020-08-25T09:20:39.784998Z,3.047,All,R3-8,R3-8,0,0,,0,0,0,1205,0,37
10793A,2020-08-25,1,2,light,2020-08-25T00:49:33.770003Z,2020-08-25T00:49:40.100004Z,6.33,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,1068,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T19:08:42.072002Z,2020-08-25T19:08:44.974999Z,2.903,All,R1-8,R1-4,Cage 1-4,1,1,242,0,1,1449,1,37
10793A,2020-08-25,1,2,light,2020-08-25T02:05:11.297997Z,2020-08-25T02:05:38.761999Z,27.464,All,R3-2,R3-4,Cage 3-2,1,1,177.597860347472,0,0,1099,0,37
10793A,2020-08-25,1,2,light,2020-08-25T00:49:44.117Z,2020-08-25T00:49:56.130997Z,12.014,All,R3-7,R3-9,Cage 3-5,1,1,288.591406663469,0,0,1070,0,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:45.130998Z,2020-08-25T09:20:49.599001Z,4.468,All,R3-8,R3-8,0,0,,0,0,0,1208,0,37
10793A,2020-08-25,1,2,light,2020-08-25T02:04:56.339995Z,2020-08-25T02:04:59.185001Z,2.845,All,R3-7,R3-3,Cage 3-3,1,1,242,0,1,1096,1,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:17.701002Z,2020-08-25T09:20:19.317002Z,1.616,All,R3-8,R3-8,0,0,,0,0,0,1199,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:06:56.350998Z,2020-08-25T21:07:01.899003Z,5.548,All,R2-2,R2-4,Cage 2-2,1,1,177.597860347472,0,0,1667,0,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:32.243004Z,2020-08-25T09:20:36.737998Z,4.495,All,R3-8,R3-8,0,0,,0,0,0,1204,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:06:26.864Z,2020-08-25T21:06:38.331Z,11.467,All,R2-6,R2-6,0,0,,0,0,0,1662,0,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:24.880004Z,2020-08-25T09:20:28.410999Z,3.531,All,R3-8,R3-8,0,0,,0,0,0,1202,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:06:41.136002Z,2020-08-25T21:06:44.600002Z,3.464,All,R2-5,R2-3,Cage 2-3,1,1,177.597860347472,0,0,1664,0,37
10793A,2020-08-25,1,2,light,2020-08-25T00:49:26.447Z,2020-08-25T00:49:33.770003Z,7.323,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,1067,1,37
10793A,2020-08-25,1,3,dark,2020-08-25T18:48:29.471996Z,2020-08-25T18:48:38.528004Z,9.056,All,R3-4,R3-4,0,0,,0,0,0,1375,0,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:28.410999Z,2020-08-25T09:20:32.243004Z,3.832,All,R3-8,R3-8,0,0,,0,0,0,1203,0,37
10793A,2020-08-25,1,2,light,2020-08-25T02:04:59.185001Z,2020-08-25T02:05:07.117998Z,7.933,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,1097,0,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:42.800997Z,2020-08-25T09:20:45.130998Z,2.33,All,R3-8,R3-8,0,0,,0,0,0,1207,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:53:42.432997Z,2020-08-25T21:53:44.695Z,2.262,All,R1-8,R1-9,Cage 1-6,1,1,177.597860347472,0,0,1707,0,37
10793A,2020-08-25,1,2,light,2020-08-25T00:49:56.130997Z,2020-08-25T00:50:24.789999Z,28.659,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,1071,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T20:03:22.383996Z,2020-08-25T20:03:35.805001Z,13.421,All,R2-4,R2-4,0,0,,0,0,0,1551,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:06:25.449001Z,2020-08-25T21:06:26.864Z,1.415,All,R2-6,R2-6,0,0,,0,0,0,1661,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T20:54:51.746996Z,2020-08-25T20:54:57.899005Z,6.152,All,R2-4,R2-8,Cage 2-4,1,1,242,0,1,1635,1,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:06:53.561998Z,2020-08-25T21:06:56.350998Z,2.789,All,R2-1,R2-2,Tube 1:2,1,2,132,0,1,1666,1,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:06:38.331Z,2020-08-25T21:06:41.136002Z,2.805,All,R2-6,R2-5,Tube 2:3,1,2,132,0,1,1663,1,37
10793A,2020-08-25,1,3,dark,2020-08-25T18:55:24.520999Z,2020-08-25T18:55:35.515001Z,10.994,All,R2-7,R2-7,0,0,,0,0,0,1412,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T19:26:46.285998Z,2020-08-25T19:26:49.358996Z,3.073,All,R1-9,R1-8,Cage 1-6,1,1,177.597860347472,0,0,1459,0,37
10793A,2020-08-25,1,2,light,2020-08-25T02:04:46.737Z,2020-08-25T02:04:56.339995Z,9.603,All,R3-9,R3-7,Cage 3-5,1,1,288.591406663469,0,0,1095,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T19:50:17.193998Z,2020-08-25T19:50:59.574002Z,42.38,All,R1-3,R1-3,0,0,,0,0,0,1513,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T18:20:26.145003Z,2020-08-25T18:20:55.598997Z,29.454,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,1350,1,37
10793A,2020-08-25,1,3,dark,2020-08-25T18:20:55.598997Z,2020-08-25T18:21:40.468004Z,44.869,All,R3-4,R3-4,0,0,,0,0,0,1351,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T20:31:08.384998Z,2020-08-25T20:31:12.459001Z,4.074,All,R2-3,R2-7,Cage 2-3,1,1,242,0,1,1586,1,37
10793A,2020-08-25,1,3,dark,2020-08-25T19:08:13.254Z,2020-08-25T19:08:42.072002Z,28.818,All,R1-9,R1-8,Cage 1-6,1,1,177.597860347472,0,0,1448,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T20:31:42.828997Z,2020-08-25T20:31:47.148998Z,4.32,All,R2-4,R2-2,Cage 2-2,1,1,177.597860347472,0,0,1590,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T18:48:47.044002Z,2020-08-25T18:48:57.037Z,9.993,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,1377,1,37
10793A,2020-08-25,1,2,light,2020-08-25T09:20:23.065Z,2020-08-25T09:20:24.880004Z,1.815,All,R3-8,R3-8,0,0,,0,0,0,1201,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T16:51:56.136004Z,2020-08-25T16:52:01.331002Z,5.195,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,1311,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T19:00:06.503996Z,2020-08-25T19:02:54.851001Z,168.347,All,R1-3,R1-5,Cage 1-3,1,1,177.597860347472,0,0,1439,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:53:25.467Z,2020-08-25T21:53:29.160997Z,3.694,All,R1-5,R1-6,Tube 1:2,1,2,132,0,1,1705,1,37
10793A,2020-08-25,1,3,dark,2020-08-25T21:53:29.160997Z,2020-08-25T21:53:42.432997Z,13.272,All,R1-6,R1-8,Cage 1-4,1,1,177.597860347472,0,0,1706,0,37
10793A,2020-08-25,1,3,dark,2020-08-25T20:54:57.899005Z,2020-08-25T20:55:06.856999Z,8.958,All,R2-8,R2-8,0,0,,0,0,0,1636,0,37
