IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
14827B,2020-09-01,2,10,dark,2020-09-01T14:31:51.684004Z,2020-09-01T14:32:14.209002Z,22.525,All,R3-3,R3-3,0,0,,0,0,0,25972,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:32:14.209002Z,2020-09-01T14:32:16.388001Z,2.179,All,R3-3,R3-7,Cage 3-3,1,1,242,0,1,25973,1,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:32:18.772002Z,2020-09-01T14:32:23.323002Z,4.551,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,25975,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:32:24.358004Z,2020-09-01T14:32:25.962996Z,1.605,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,25977,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:32:28.889002Z,2020-09-01T14:32:52.557003Z,23.668,All,R3-3,R3-7,Cage 3-3,1,1,242,0,1,25980,1,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:32:52.557003Z,2020-09-01T14:32:58.920Z,6.363,All,R3-7,R3-7,0,0,,0,0,0,25981,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:33:03.303996Z,2020-09-01T14:33:04.587002Z,1.283,All,R3-6,R3-8,Cage 3-4,1,1,177.597860347472,0,0,25983,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:33:04.587002Z,2020-09-01T14:33:09.116004Z,4.529,All,R3-8,R3-9,Cage 3-6,1,1,177.597860347472,0,0,25984,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:33:17.724001Z,2020-09-01T14:33:26.854001Z,9.13,All,R3-7,R3-7,0,0,,0,0,0,25987,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:33:26.854001Z,2020-09-01T14:33:50.330998Z,23.477,All,R3-7,R3-7,0,0,,0,0,0,25988,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:33:55.940Z,2020-09-01T14:34:06.005004Z,10.065,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,25991,0,25
14827B,2020-09-01,2,10,dark,2020-09-01T14:34:13.211999Z,2020-09-01T14:34:20.535005Z,7.323,All,R2-9,R2-9,0,0,,0,0,0,25995,0,25
