IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
10793A,2020-08-28,1,5,light,2020-08-28T11:39:05.835001Z,2020-08-28T11:39:14.857001Z,9.022,All,R1-4,R1-2,Cage 1-2,1,1,177.597860347472,0,0,2989,0,37
10793A,2020-08-28,1,5,light,2020-08-28T11:38:58.423998Z,2020-08-28T11:39:05.835001Z,7.411,All,R1-6,R1-4,Cage 1-4,1,1,177.597860347472,0,0,2988,0,37
10793A,2020-08-28,1,5,light,2020-08-28T10:01:38.997002Z,2020-08-28T10:02:12.358004Z,33.361,All,R1-4,R1-2,Cage 1-2,1,1,177.597860347472,0,0,2929,0,37
10793A,2020-08-28,1,5,light,2020-08-28T10:01:33.744997Z,2020-08-28T10:01:38.997002Z,5.252,All,R1-4,R1-4,0,0,,0,0,0,2928,0,37
10793A,2020-08-28,1,5,light,2020-08-28T02:27:16.826Z,2020-08-28T02:27:58.854001Z,42.028,All,R1-7,R1-7,0,0,,0,0,0,2855,0,37
10793A,2020-08-28,1,5,light,2020-08-28T02:29:47.411998Z,2020-08-28T02:29:50.515996Z,3.104,All,R1-5,R1-6,Tube 1:2,1,2,132,0,1,2858,1,37
10793A,2020-08-28,1,5,light,2020-08-28T10:01:28.649004Z,2020-08-28T10:01:33.744997Z,5.096,All,R1-8,R1-4,Cage 1-4,1,1,242,0,1,2927,1,37
10793A,2020-08-28,1,5,light,2020-08-28T01:10:56.532997Z,2020-08-28T01:11:40.310001Z,43.777,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,2794,0,37
10793A,2020-08-28,1,5,light,2020-08-28T10:01:16.121003Z,2020-08-28T10:01:18.628997Z,2.508,All,R1-3,R1-7,Cage 1-3,1,1,242,0,1,2924,1,37
10793A,2020-08-28,1,5,light,2020-08-28T01:11:40.310001Z,2020-08-28T01:11:50.774001Z,10.464,All,R3-2,R2-6,Tube 2:3,1,2,338.722600367912,-237,0,2795,0,37
10793A,2020-08-28,1,5,light,2020-08-28T10:01:18.628997Z,2020-08-28T10:01:23.141004Z,4.512,All,R1-7,R1-9,Cage 1-5,1,1,288.591406663469,0,0,2925,0,37
10793A,2020-08-28,1,5,light,2020-08-28T10:01:23.141004Z,2020-08-28T10:01:28.649004Z,5.508,All,R1-9,R1-8,Cage 1-6,1,1,177.597860347472,0,0,2926,0,37
10793A,2020-08-28,1,5,light,2020-08-28T04:40:11.282998Z,2020-08-28T04:40:27.011997Z,15.729,All,R1-2,R1-3,Cage 1-1,1,1,288.591406663469,0,0,2873,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:12:43.533003Z,2020-08-28T01:14:13.493996Z,89.961,All,R2-8,R2-9,Cage 2-6,1,1,177.597860347472,0,0,2797,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:07:51.542Z,2020-08-28T01:07:54.571996Z,3.03,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,2789,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:57:46.350999Z,2020-08-28T01:57:51.742999Z,5.392,All,R1-4,R1-6,Cage 1-4,1,1,177.597860347472,0,0,2825,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:07:54.571996Z,2020-08-28T01:07:58.852001Z,4.28,All,R3-3,R3-7,Cage 3-3,1,1,242,0,1,2790,1,37
10793A,2020-08-28,1,5,light,2020-08-28T00:09:01.706996Z,2020-08-28T00:09:03.211004Z,1.504,All,R3-6,R3-6,0,0,,0,0,0,2760,0,37
10793A,2020-08-28,1,5,light,2020-08-28T11:01:04.084Z,2020-08-28T11:01:13.439997Z,9.356,All,R1-9,R1-8,Cage 1-6,1,1,177.597860347472,0,0,2967,0,37
10793A,2020-08-28,1,5,light,2020-08-28T10:01:06.583999Z,2020-08-28T10:01:16.121003Z,9.537,All,R1-2,R1-3,Cage 1-1,1,1,288.591406663469,0,0,2923,0,37
10793A,2020-08-28,1,5,light,2020-08-28T02:24:49.762002Z,2020-08-28T02:26:54.992997Z,125.231,All,R1-2,R1-2,0,0,,0,0,0,2850,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:11:50.774001Z,2020-08-28T01:12:43.533003Z,52.759,All,R2-6,R2-8,Cage 2-4,1,1,177.597860347472,0,0,2796,0,37
10793A,2020-08-28,1,5,light,2020-08-28T02:07:54.446002Z,2020-08-28T02:07:58.203002Z,3.757,All,R1-7,R1-9,Cage 1-5,1,1,288.591406663469,0,0,2846,0,37
10793A,2020-08-28,1,5,light,2020-08-28T04:40:35.999999Z,2020-08-28T04:42:19.886996Z,103.887,All,R1-7,R1-9,Cage 1-5,1,1,288.591406663469,0,0,2875,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:57:51.742999Z,2020-08-28T01:57:52.679998Z,0.937,All,R1-6,R1-5,Tube 1:2,1,2,132,0,1,2826,1,37
10793A,2020-08-28,1,5,light,2020-08-28T01:07:48.531003Z,2020-08-28T01:07:51.542Z,3.011,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,2788,1,37
10793A,2020-08-28,1,5,light,2020-08-28T10:00:46.702002Z,2020-08-28T10:01:06.583999Z,19.882,All,R1-4,R1-2,Cage 1-2,1,1,177.597860347472,0,0,2922,0,37
10793A,2020-08-28,1,5,light,2020-08-28T04:40:27.011997Z,2020-08-28T04:40:35.999999Z,8.988,All,R1-3,R1-7,Cage 1-3,1,1,242,0,1,2874,1,37
10793A,2020-08-28,1,5,light,2020-08-28T00:08:45.717Z,2020-08-28T00:08:55.032Z,9.315,All,R3-6,R3-6,0,0,,0,0,0,2757,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:57:57.897003Z,2020-08-28T01:58:04.100998Z,6.204,All,R1-4,R1-4,0,0,,0,0,0,2830,0,37
10793A,2020-08-28,1,5,light,2020-08-28T00:17:32.659999Z,2020-08-28T00:17:35.640004Z,2.98,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,2769,1,37
10793A,2020-08-28,1,5,light,2020-08-28T00:07:57.650002Z,2020-08-28T00:08:03.238Z,5.588,All,R3-6,R3-6,0,0,,0,0,0,2748,0,37
10793A,2020-08-28,1,5,light,2020-08-28T04:52:48.065005Z,2020-08-28T04:54:50.771002Z,122.706,All,R1-4,R1-4,0,0,,0,0,0,2879,0,37
10793A,2020-08-28,1,5,light,2020-08-28T10:02:12.358004Z,2020-08-28T10:02:26.888004Z,14.53,All,R1-2,R1-2,0,0,,0,0,0,2930,0,37
10793A,2020-08-28,1,5,light,2020-08-28T09:12:44.753003Z,2020-08-28T09:13:21.007998Z,36.255,All,R1-4,R1-4,0,0,,0,0,0,2900,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:14:13.493996Z,2020-08-28T01:14:38.145999Z,24.652,All,R2-9,R2-7,Cage 2-5,1,1,288.591406663469,0,0,2798,0,37
10793A,2020-08-28,1,5,light,2020-08-28T11:40:31.886998Z,2020-08-28T11:40:36.310998Z,4.424,All,R1-7,R1-3,Cage 1-3,1,1,242,0,1,2993,1,37
10793A,2020-08-28,1,5,light,2020-08-28T02:27:58.854001Z,2020-08-28T02:29:40.093002Z,101.239,All,R1-7,R1-5,Cage 1-3,1,1,177.597860347472,0,0,2856,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:57:52.679998Z,2020-08-28T01:57:55.643Z,2.963,All,R1-5,R1-5,0,0,,0,0,0,2827,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:34:47.959001Z,2020-08-28T01:35:15.648999Z,27.69,All,R2-6,R2-4,Cage 2-4,1,1,177.597860347472,0,0,2801,0,37
10793A,2020-08-28,1,5,light,2020-08-28T11:01:13.439997Z,2020-08-28T11:05:44.060997Z,270.621,All,R1-8,R1-6,Cage 1-4,1,1,177.597860347472,0,0,2968,0,37
10793A,2020-08-28,1,5,light,2020-08-28T11:38:51.235Z,2020-08-28T11:38:58.423998Z,7.189,All,R1-5,R1-6,Tube 1:2,1,2,132,0,1,2987,1,37
10793A,2020-08-28,1,5,light,2020-08-28T04:42:39.778998Z,2020-08-28T04:52:48.065005Z,608.286,All,R1-4,R1-4,0,0,,0,0,0,2878,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:38:48.660001Z,2020-08-28T01:38:59.087996Z,10.428,All,R1-9,R1-7,Cage 1-5,1,1,288.591406663469,0,0,2809,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:58:04.100998Z,2020-08-28T01:58:27.049003Z,22.948,All,R1-4,R1-4,0,0,,0,0,0,2831,0,37
10793A,2020-08-28,1,5,light,2020-08-28T00:07:41.188996Z,2020-08-28T00:07:57.650002Z,16.461,All,R3-6,R3-6,0,0,,0,0,0,2747,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:57:40.045Z,2020-08-28T01:57:46.350999Z,6.306,All,R1-4,R1-4,0,0,,0,0,0,2824,0,37
10793A,2020-08-28,1,5,light,2020-08-28T00:17:35.640004Z,2020-08-28T00:17:50.764997Z,15.125,All,R3-1,R3-1,0,0,,0,0,0,2770,0,37
10793A,2020-08-28,1,5,light,2020-08-28T09:56:37.796Z,2020-08-28T09:56:53.703001Z,15.907,All,R1-9,R1-8,Cage 1-6,1,1,177.597860347472,0,0,2909,0,37
10793A,2020-08-28,1,5,light,2020-08-28T01:57:56.237Z,2020-08-28T01:57:57.897003Z,1.66,All,R1-6,R1-4,Cage 1-4,1,1,177.597860347472,0,0,2829,0,37
10793A,2020-08-28,1,5,light,2020-08-28T02:08:08.296Z,2020-08-28T02:16:26.742999Z,498.447,All,R1-8,R1-4,Cage 1-4,1,1,242,0,1,2848,1,37
10793A,2020-08-28,1,5,light,2020-08-28T01:57:55.643Z,2020-08-28T01:57:56.237Z,0.594,All,R1-5,R1-6,Tube 1:2,1,2,132,0,1,2828,1,37
10793A,2020-08-28,1,5,light,2020-08-28T00:18:58.046Z,2020-08-28T00:19:06.229003Z,8.183,All,R3-4,R3-6,Cage 3-4,1,1,177.597860347472,0,0,2773,0,37
10793A,2020-08-28,1,5,light,2020-08-28T02:29:50.515996Z,2020-08-28T02:30:16.459998Z,25.944,All,R1-6,R1-4,Cage 1-4,1,1,177.597860347472,0,0,2859,0,37
10793A,2020-08-28,1,5,light,2020-08-28T06:29:16.510004Z,2020-08-28T06:29:19.676003Z,3.166,All,R1-5,R1-6,Tube 1:2,1,2,132,0,1,2885,1,37
10793A,2020-08-28,1,5,light,2020-08-28T10:45:37.175996Z,2020-08-28T10:45:39.926998Z,2.751,All,R1-6,R1-5,Tube 1:2,1,2,132,0,1,2956,1,37
10793A,2020-08-28,1,5,light,2020-08-28T10:45:28.287Z,2020-08-28T10:45:37.175996Z,8.889,All,R1-8,R1-6,Cage 1-4,1,1,177.597860347472,0,0,2955,0,37
10793A,2020-08-28,1,5,light,2020-08-28T00:36:09.269001Z,2020-08-28T00:36:49.025002Z,39.756,All,R3-4,R3-4,0,0,,0,0,0,2785,0,37
10793A,2020-08-28,1,5,light,2020-08-28T00:36:02.809996Z,2020-08-28T00:36:09.269001Z,6.459,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,2784,1,37
