IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
19231J,2020-08-31,2,8,light,2020-08-31T00:07:29.050997Z,2020-08-31T00:07:30.254997Z,1.204,All,R3-1,R3-2,Tube 2:3,1,2,132,0,1,93767,1,12
19231J,2020-08-31,2,8,light,2020-08-31T09:35:49.649004Z,2020-08-31T09:35:55.033996Z,5.385,All,R3-3,R3-7,Cage 3-3,1,1,242,0,1,93953,1,12
19231J,2020-08-31,2,8,light,2020-08-31T10:44:04.102996Z,2020-08-31T10:44:20.449003Z,16.346,All,R2-6,R2-6,0,0,,0,0,0,94150,0,12
19231J,2020-08-31,2,9,dark,2020-08-31T21:21:13.032997Z,2020-08-31T21:21:18.965999Z,5.933,All,R2-9,R2-8,Cage 2-6,1,1,177.597860347472,0,0,94846,0,12
19231J,2020-08-31,2,8,light,2020-08-31T09:35:35.533999Z,2020-08-31T09:35:49.649004Z,14.115,All,R3-3,R3-3,0,0,,0,0,0,93952,0,12
19231J,2020-08-31,2,9,dark,2020-08-31T21:59:29.325998Z,2020-08-31T21:59:31.045004Z,1.719,All,R2-5,R2-6,Tube 2:3,1,2,132,0,1,94911,1,12
19231J,2020-08-31,2,9,dark,2020-08-31T15:25:40.796999Z,2020-08-31T15:25:44.880004Z,4.083,All,R2-2,R2-2,0,0,,0,0,0,94511,0,12
19231J,2020-08-31,2,9,dark,2020-08-31T16:14:22.553001Z,2020-08-31T16:14:30.577004Z,8.024,All,R2-6,R3-2,Tube 2:3,1,2,338.722600367912,237,0,94609,0,12
19231J,2020-08-31,2,8,light,2020-08-31T10:19:25.660997Z,2020-08-31T10:19:31.391003Z,5.73,All,R3-1,R3-2,Tube 2:3,1,2,132,0,1,94084,1,12
19231J,2020-08-31,2,8,light,2020-08-31T10:20:35.058999Z,2020-08-31T10:20:48.980Z,13.921,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,94089,0,12
19231J,2020-08-31,2,9,dark,2020-08-31T16:08:36.962998Z,2020-08-31T16:09:56.010998Z,79.048,All,R1-8,R1-9,Cage 1-6,1,1,177.597860347472,0,0,94586,0,12
19231J,2020-08-31,2,8,light,2020-08-31T00:07:24.329998Z,2020-08-31T00:07:29.050997Z,4.721,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,93766,0,12
