IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
19231J,2020-08-27,1,4,light,2020-08-27T10:34:08.984997Z,2020-08-27T10:34:16.909001Z,7.924,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,86822,0,12
19231J,2020-08-27,1,4,light,2020-08-27T00:44:51.172996Z,2020-08-27T00:44:57.961997Z,6.789,All,R3-3,R3-6,Cage 3-3,1,1,288.591406663469,0,0,86510,0,12
19231J,2020-08-27,1,4,light,2020-08-27T00:45:00.970998Z,2020-08-27T00:48:29.233999Z,208.263,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,86512,0,12
19231J,2020-08-27,1,4,light,2020-08-27T00:51:29.576002Z,2020-08-27T00:51:31.533998Z,1.958,All,R2-9,R2-9,0,0,,0,0,0,86538,0,12
19231J,2020-08-27,1,4,light,2020-08-27T00:31:49.136002Z,2020-08-27T00:32:08.851005Z,19.715,All,R2-9,R2-9,0,0,,0,0,0,86465,0,12
19231J,2020-08-27,1,4,light,2020-08-27T04:29:00.848996Z,2020-08-27T04:30:17.605002Z,76.756,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,86679,0,12
19231J,2020-08-27,1,4,light,2020-08-27T04:28:59.856001Z,2020-08-27T04:29:00.848996Z,0.993,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,86678,1,12
19231J,2020-08-27,1,4,light,2020-08-27T06:42:07.591998Z,2020-08-27T06:42:19.266002Z,11.674,All,R3-3,R3-3,0,0,,0,0,0,86765,0,12
19231J,2020-08-27,1,4,light,2020-08-27T00:48:29.233999Z,2020-08-27T00:48:33.922996Z,4.689,All,R3-2,R2-6,Tube 2:3,1,2,338.722600367912,-237,0,86513,0,12
19231J,2020-08-27,1,4,light,2020-08-27T04:52:11.279004Z,2020-08-27T04:52:38.336001Z,27.057,All,R3-3,R3-3,0,0,,0,0,0,86705,0,12
19231J,2020-08-27,1,4,light,2020-08-27T10:33:50.732997Z,2020-08-27T10:34:08.984997Z,18.252,All,R3-7,R3-9,Cage 3-5,1,1,288.591406663469,0,0,86821,0,12
19231J,2020-08-27,1,4,light,2020-08-27T00:50:26.674002Z,2020-08-27T00:50:32.687002Z,6.013,All,R2-1,R2-3,Cage 2-1,1,1,177.597860347472,0,0,86527,0,12
