IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
14827B,2020-08-31,2,8,light,2020-08-31T09:53:09.886997Z,2020-08-31T09:53:34.289001Z,24.402,All,R2-3,R2-3,0,0,,0,0,0,22886,0,25
14827B,2020-08-31,2,8,light,2020-08-31T09:53:52.585999Z,2020-08-31T09:53:59.110996Z,6.525,All,R2-3,R2-7,Cage 2-3,1,1,242,0,1,22888,1,25
14827B,2020-08-31,2,8,light,2020-08-31T09:53:59.110996Z,2020-08-31T09:54:07.867998Z,8.757,All,R2-7,R2-9,Cage 2-5,1,1,288.591406663469,0,0,22889,0,25
14827B,2020-08-31,2,8,light,2020-08-31T09:59:09.977997Z,2020-08-31T09:59:14.451003Z,4.473,All,R2-8,R2-8,0,0,,0,0,0,22907,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:01:58.572001Z,2020-08-31T10:02:17.079997Z,18.508,All,R2-7,R2-3,Cage 2-3,1,1,242,0,1,22918,1,25
14827B,2020-08-31,2,8,light,2020-08-31T10:10:49.516997Z,2020-08-31T10:11:11.455002Z,21.938,All,R1-2,R1-3,Cage 1-1,1,1,288.591406663469,0,0,22954,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:11:15.128998Z,2020-08-31T10:11:25.900996Z,10.772,All,R1-3,R1-3,0,0,,0,0,0,22956,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:11:28.540999Z,2020-08-31T10:11:39.674003Z,11.133,All,R1-5,R2-1,Tube 1:2,1,2,338.722600367912,237,0,22958,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:21:24.775001Z,2020-08-31T10:21:27.977996Z,3.203,All,R1-9,R1-8,Cage 1-6,1,1,177.597860347472,0,0,22987,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:21:48.042997Z,2020-08-31T10:21:51.328002Z,3.285,All,R1-6,R1-5,Tube 1:2,1,2,132,0,1,22989,1,25
14827B,2020-08-31,2,8,light,2020-08-31T10:21:56.230001Z,2020-08-31T10:22:24.315003Z,28.085,All,R1-3,R1-5,Cage 1-3,1,1,177.597860347472,0,0,22991,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:25:37.241996Z,2020-08-31T10:26:29.898001Z,52.656,All,R1-8,R1-8,0,0,,0,0,0,23001,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:28:12.025998Z,2020-08-31T10:28:22.481002Z,10.455,All,R1-3,R1-7,Cage 1-3,1,1,242,0,1,23007,1,25
14827B,2020-08-31,2,8,light,2020-08-31T10:29:25.943997Z,2020-08-31T10:29:49.183999Z,23.24,All,R2-9,R2-9,0,0,,0,0,0,23018,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:30:07.823002Z,2020-08-31T10:30:11.615996Z,3.793,All,R2-8,R2-6,Cage 2-4,1,1,177.597860347472,0,0,23020,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:30:16.131001Z,2020-08-31T10:30:21.353Z,5.222,All,R2-5,R2-5,0,0,,0,0,0,23022,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:30:21.353Z,2020-08-31T10:30:33.414Z,12.061,All,R2-5,R3-1,Tube 2:3,1,2,338.722600367912,237,0,23023,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:31:56.391004Z,2020-08-31T10:32:15.062Z,18.671,All,R3-3,R3-3,0,0,,0,0,0,23025,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:32:57.580002Z,2020-08-31T10:32:59.694003Z,2.114,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,23030,1,25
14827B,2020-08-31,2,8,light,2020-08-31T10:33:19.469002Z,2020-08-31T10:33:22.937003Z,3.468,All,R2-6,R2-8,Cage 2-4,1,1,177.597860347472,0,0,23033,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:33:22.937003Z,2020-08-31T10:33:24.966996Z,2.03,All,R2-8,R2-9,Cage 2-6,1,1,177.597860347472,0,0,23034,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:34:23.556996Z,2020-08-31T10:34:24.366997Z,0.81,All,R2-2,R2-1,Tube 1:2,1,2,132,0,1,23040,1,25
14827B,2020-08-31,2,8,light,2020-08-31T10:34:24.366997Z,2020-08-31T10:34:45.290Z,20.923,All,R2-1,R2-3,Cage 2-1,1,1,177.597860347472,0,0,23041,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:36:13.027999Z,2020-08-31T10:36:17.371Z,4.343,All,R2-1,R1-6,Tube 1:2,1,2,363.534042422439,-237,0,23046,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:36:20.952996Z,2020-08-31T10:36:45.010999Z,24.058,All,R1-4,R1-4,0,0,,0,0,0,23048,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:36:45.010999Z,2020-08-31T10:37:12.621Z,27.61,All,R1-4,R1-6,Cage 1-4,1,1,177.597860347472,0,0,23049,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:39:18.474998Z,2020-08-31T10:39:30.072004Z,11.597,All,R2-1,R2-3,Cage 2-1,1,1,177.597860347472,0,0,23066,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:39:35.700998Z,2020-08-31T10:39:40.145Z,4.444,All,R2-7,R2-9,Cage 2-5,1,1,288.591406663469,0,0,23068,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:39:40.145Z,2020-08-31T10:39:41.914999Z,1.77,All,R2-9,R2-8,Cage 2-6,1,1,177.597860347472,0,0,23069,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:39:51.677999Z,2020-08-31T10:39:52.879997Z,1.202,All,R2-6,R2-5,Tube 2:3,1,2,132,0,1,23071,1,25
14827B,2020-08-31,2,8,light,2020-08-31T10:39:52.879997Z,2020-08-31T10:40:10.821Z,17.941,All,R2-5,R2-3,Cage 2-3,1,1,177.597860347472,0,0,23072,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:41:01.901Z,2020-08-31T10:41:13.616002Z,11.715,All,R2-4,R2-4,0,0,,0,0,0,23076,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:49:03.031996Z,2020-08-31T10:49:05.112Z,2.08,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,23099,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:49:14.749003Z,2020-08-31T10:49:40.407997Z,25.659,All,R3-3,R3-6,Cage 3-3,1,1,288.591406663469,0,0,23102,0,25
14827B,2020-08-31,2,8,light,2020-08-31T10:52:05.255999Z,2020-08-31T10:52:06.370999Z,1.115,All,R3-3,R3-3,0,0,,0,0,0,23105,0,25
14827B,2020-08-31,2,8,light,2020-08-31T11:04:36.950998Z,2020-08-31T11:04:40.293002Z,3.342,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,23147,0,25
14827B,2020-08-31,2,8,light,2020-08-31T01:02:22.086998Z,2020-08-31T01:02:35.183Z,13.096,All,R2-8,R2-6,Cage 2-4,1,1,177.597860347472,0,0,22596,0,25
14827B,2020-08-31,2,8,light,2020-08-31T01:08:58.249003Z,2020-08-31T01:09:00.868003Z,2.619,All,R2-5,R2-6,Tube 2:3,1,2,132,0,1,22602,1,25
14827B,2020-08-31,2,8,light,2020-08-31T01:09:06.292999Z,2020-08-31T01:09:51.358004Z,45.065,All,R2-8,R2-9,Cage 2-6,1,1,177.597860347472,0,0,22604,0,25
