IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
16509C,2020-08-28,1,5,light,2020-08-28T11:38:11.450996Z,2020-08-28T11:38:47.981003Z,36.53,All,R3-7,R3-9,Cage 3-5,1,1,288.591406663469,0,0,35496,0,20
16509C,2020-08-28,1,5,light,2020-08-28T11:39:59.929998Z,2020-08-28T11:40:20.583002Z,20.653,All,R3-4,R3-4,0,0,,0,0,0,35502,0,20
16509C,2020-08-28,1,5,light,2020-08-28T10:01:53.531996Z,2020-08-28T10:02:12.968998Z,19.437,All,R3-4,R3-4,0,0,,0,0,0,35374,0,20
16509C,2020-08-28,1,5,light,2020-08-28T10:07:38.231Z,2020-08-28T10:08:56.506003Z,78.275,All,R3-2,R3-4,Cage 3-2,1,1,177.597860347472,0,0,35384,0,20
16509C,2020-08-28,1,5,light,2020-08-28T01:30:37.689001Z,2020-08-28T02:39:59.736998Z,4162.048,All,R3-3,R3-3,0,0,,0,0,0,35239,0,20
16509C,2020-08-28,1,5,light,2020-08-28T11:38:47.981003Z,2020-08-28T11:39:00.892998Z,12.912,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,35497,0,20
16509C,2020-08-28,1,5,light,2020-08-28T09:53:33.094996Z,2020-08-28T09:54:05.494003Z,32.399,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,35332,0,20
16509C,2020-08-28,1,5,light,2020-08-28T07:56:48.055002Z,2020-08-28T08:09:22.415Z,754.36,All,R3-7,R3-7,0,0,,0,0,0,35278,0,20
16509C,2020-08-28,1,5,light,2020-08-28T10:57:34.469997Z,2020-08-28T10:57:37.719Z,3.249,All,R3-4,R3-8,Cage 3-4,1,1,242,0,1,35461,1,20
16509C,2020-08-28,1,5,light,2020-08-28T05:20:17.440002Z,2020-08-28T05:20:30.863003Z,13.423,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,35273,0,20
16509C,2020-08-28,1,5,light,2020-08-28T07:56:34.918003Z,2020-08-28T07:56:48.055002Z,13.137,All,R3-9,R3-7,Cage 3-5,1,1,288.591406663469,0,0,35277,0,20
16509C,2020-08-28,1,5,light,2020-08-28T09:55:38.100003Z,2020-08-28T09:55:43.658002Z,5.558,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,35342,0,20
16509C,2020-08-28,1,5,light,2020-08-28T10:36:54.829996Z,2020-08-28T10:37:15.605999Z,20.776,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,35428,0,20
16509C,2020-08-28,1,5,light,2020-08-28T10:07:33.039Z,2020-08-28T10:07:35.266003Z,2.227,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,35382,0,20
16509C,2020-08-28,1,5,light,2020-08-28T09:55:20.076998Z,2020-08-28T09:55:38.100003Z,18.023,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,35341,0,20
16509C,2020-08-28,1,5,light,2020-08-28T10:55:12.423999Z,2020-08-28T10:55:27.958002Z,15.534,All,R3-3,R3-7,Cage 3-3,1,1,242,0,1,35456,1,20
16509C,2020-08-28,1,5,light,2020-08-28T10:07:28.161002Z,2020-08-28T10:07:33.039Z,4.878,All,R3-7,R3-3,Cage 3-3,1,1,242,0,1,35381,1,20
16509C,2020-08-28,1,5,light,2020-08-28T00:31:03.822001Z,2020-08-28T00:31:07.680996Z,3.859,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,35228,1,20
