IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
16509C,2020-08-26,1,4,dark,2020-08-26T18:03:53.554Z,2020-08-26T18:04:19.283998Z,25.73,All,R3-8,R3-8,0,0,,0,0,0,32853,0,20
16509C,2020-08-26,1,3,light,2020-08-26T10:08:34.223998Z,2020-08-26T10:08:43.032001Z,8.808,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,32336,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T14:17:24.865998Z,2020-08-26T14:17:30.257998Z,5.392,All,R3-8,R3-6,Cage 3-4,1,1,177.597860347472,0,0,32623,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:40:34.183004Z,2020-08-26T18:40:37.623997Z,3.441,All,R3-2,R3-4,Cage 3-2,1,1,177.597860347472,0,0,32929,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:40:37.623997Z,2020-08-26T18:40:39.809001Z,2.185,All,R3-4,R3-6,Cage 3-4,1,1,177.597860347472,0,0,32930,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:57:10.726001Z,2020-08-26T17:57:12.845998Z,2.12,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,32807,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:40:43.594003Z,2020-08-26T18:40:44.459999Z,0.866,All,R3-1,R3-2,Tube 2:3,1,2,132,0,1,32933,1,20
16509C,2020-08-26,1,3,light,2020-08-26T00:53:19.046002Z,2020-08-26T00:53:21.828998Z,2.783,All,R3-9,R3-9,0,0,,0,0,0,32216,0,20
16509C,2020-08-26,1,3,light,2020-08-26T10:05:44.303Z,2020-08-26T10:05:58.306004Z,14.003,All,R3-7,R3-7,0,0,,0,0,0,32333,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T21:17:31.704Z,2020-08-26T21:17:36.659999Z,4.956,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,33169,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T13:47:59.588002Z,2020-08-26T13:48:02.103002Z,2.515,All,R3-7,R3-6,Cage 3-3,1,1,288.591406663469,0,0,32568,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:03:52.687996Z,2020-08-26T18:03:53.554Z,0.866,All,R3-4,R3-8,Cage 3-4,1,1,242,0,1,32852,1,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:59:24.940997Z,2020-08-26T17:59:27.007002Z,2.066,All,R3-7,R3-9,Cage 3-5,1,1,288.591406663469,0,0,32821,0,20
16509C,2020-08-26,1,3,light,2020-08-26T03:30:42.191Z,2020-08-26T03:30:43.811001Z,1.62,All,R3-1,R3-2,Tube 2:3,1,2,132,0,1,32298,1,20
16509C,2020-08-26,1,3,light,2020-08-26T00:53:21.828998Z,2020-08-26T00:54:40.051999Z,78.223,All,R3-9,R3-9,0,0,,0,0,0,32217,0,20
16509C,2020-08-26,1,3,light,2020-08-26T00:18:50.984001Z,2020-08-26T00:18:53.963998Z,2.98,All,R3-6,R3-3,Cage 3-3,1,1,288.591406663469,0,0,32149,0,20
16509C,2020-08-26,1,3,light,2020-08-26T00:18:48.050004Z,2020-08-26T00:18:50.984001Z,2.934,All,R3-4,R3-6,Cage 3-4,1,1,177.597860347472,0,0,32148,0,20
16509C,2020-08-26,1,3,light,2020-08-26T03:29:53.920004Z,2020-08-26T03:29:59.651002Z,5.731,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,32296,1,20
16509C,2020-08-26,1,3,light,2020-08-26T01:20:06.603003Z,2020-08-26T01:20:10.922Z,4.319,All,R3-8,R3-6,Cage 3-4,1,1,177.597860347472,0,0,32246,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:56:56.809Z,2020-08-26T17:57:10.726001Z,13.917,All,R3-6,R3-4,Cage 3-4,1,1,177.597860347472,0,0,32806,0,20
16509C,2020-08-26,1,3,light,2020-08-26T03:30:43.811001Z,2020-08-26T03:30:47.460001Z,3.649,All,R3-2,R3-4,Cage 3-2,1,1,177.597860347472,0,0,32299,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:47:59.393003Z,2020-08-26T18:48:59.148003Z,59.755,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,32967,1,20
16509C,2020-08-26,1,4,dark,2020-08-26T19:06:03.679997Z,2020-08-26T19:06:17.306004Z,13.626,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,33016,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T13:48:02.103002Z,2020-08-26T13:48:03.441001Z,1.338,All,R3-6,R3-4,Cage 3-4,1,1,177.597860347472,0,0,32569,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:38:56.208002Z,2020-08-26T17:39:00.116004Z,3.908,All,R3-4,R3-6,Cage 3-4,1,1,177.597860347472,0,0,32780,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:26:32.822998Z,2020-08-26T17:26:37.053997Z,4.231,All,R3-6,R3-6,0,0,,0,0,0,32753,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:03:30.911999Z,2020-08-26T18:03:39.052003Z,8.14,All,R3-4,R3-4,0,0,,0,0,0,32846,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:48:59.148003Z,2020-08-26T18:49:11.696005Z,12.548,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,32968,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:44:35.469001Z,2020-08-26T18:44:37.448002Z,1.979,All,R3-1,R3-2,Tube 2:3,1,2,132,0,1,32954,1,20
16509C,2020-08-26,1,4,dark,2020-08-26T23:59:56.789998Z,2020-08-27T00:01:12.684Z,75.894,All,R3-9,R3-9,0,0,,0,0,0,33569,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T22:50:05.434Z,2020-08-26T22:50:20.923999Z,15.49,All,R3-9,R3-9,0,0,,0,0,0,33361,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T18:03:24.915001Z,2020-08-26T18:03:29.208001Z,4.293,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,32844,0,20
16509C,2020-08-26,1,3,light,2020-08-26T07:37:39.899Z,2020-08-26T07:38:30.868002Z,50.969,All,R3-4,R3-8,Cage 3-4,1,1,242,0,1,32319,1,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:56:53.552999Z,2020-08-26T17:56:56.809Z,3.256,All,R3-7,R3-6,Cage 3-3,1,1,288.591406663469,0,0,32805,0,20
16509C,2020-08-26,1,3,light,2020-08-26T03:29:36.058998Z,2020-08-26T03:29:45.731996Z,9.673,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,32294,1,20
16509C,2020-08-26,1,4,dark,2020-08-26T13:06:52.804998Z,2020-08-26T13:07:51.783997Z,58.979,All,R3-4,R3-4,0,0,,0,0,0,32450,0,20
16509C,2020-08-26,1,3,light,2020-08-26T07:34:27.406004Z,2020-08-26T07:34:36.979996Z,9.574,All,R3-7,R3-3,Cage 3-3,1,1,242,0,1,32312,1,20
16509C,2020-08-26,1,4,dark,2020-08-26T20:43:23.073997Z,2020-08-26T20:43:30.297997Z,7.224,All,R3-7,R3-7,0,0,,0,0,0,33077,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:25:41.225005Z,2020-08-26T17:26:21.697997Z,40.473,All,R3-6,R3-6,0,0,,0,0,0,32750,0,20
16509C,2020-08-26,1,3,light,2020-08-26T07:34:19.511999Z,2020-08-26T07:34:27.406004Z,7.894,All,R3-9,R3-7,Cage 3-5,1,1,288.591406663469,0,0,32311,0,20
16509C,2020-08-26,1,3,light,2020-08-26T03:29:59.651002Z,2020-08-26T03:30:42.191Z,42.54,All,R3-1,R3-1,0,0,,0,0,0,32297,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T13:47:57.170996Z,2020-08-26T13:47:59.588002Z,2.417,All,R3-9,R3-7,Cage 3-5,1,1,288.591406663469,0,0,32567,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:07:20.932003Z,2020-08-26T17:07:36.256002Z,15.324,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,32682,0,20
16509C,2020-08-26,1,4,dark,2020-08-26T17:40:51.438999Z,2020-08-26T17:43:26.401002Z,154.962,All,R3-2,R3-4,Cage 3-2,1,1,177.597860347472,0,0,32788,0,20
