Date,Day,Time,Phase,Cage,IdLabel,Age_in_months,cage_sum
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-1,19231J,12,9
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-2,19231J,12,2
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-3,19231J,12,25
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-4,19231J,12,32
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-5,19231J,12,11
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-6,19231J,12,23
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-1,18291F,15,6
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-2,18291F,15,11
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-3,18291F,15,15
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-4,18291F,15,23
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-5,18291F,15,8
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-6,18291F,15,19
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-1,16829E,18,8
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-3,16829E,18,13
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-4,16829E,18,15
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-5,16829E,18,1
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-6,16829E,18,13
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-1,16509C,20,12
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-2,16509C,20,9
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-3,16509C,20,24
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-4,16509C,20,22
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-5,16509C,20,4
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-6,16509C,20,8
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-1,14827B,25,8
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-2,14827B,25,10
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-3,14827B,25,24
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-4,14827B,25,30
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-5,14827B,25,13
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-6,14827B,25,19
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-1,10793A,37,8
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-2,10793A,37,2
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-3,10793A,37,20
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-4,10793A,37,13
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-5,10793A,37,10
2020-08-24,1,2023-03-15T10:00:00Z,light,Cage 2-6,10793A,37,7
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-1,19231J,12,18
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-2,19231J,12,6
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-3,19231J,12,45
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-4,19231J,12,32
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-5,19231J,12,31
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-6,19231J,12,32
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-1,18291F,15,16
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-2,18291F,15,19
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-3,18291F,15,35
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-4,18291F,15,37
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-5,18291F,15,24
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-6,18291F,15,27
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-1,16829E,18,12
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-3,16829E,18,30
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-4,16829E,18,16
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-5,16829E,18,13
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-6,16829E,18,13
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-1,16509C,20,14
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-2,16509C,20,12
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-3,16509C,20,17
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-4,16509C,20,28
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-5,16509C,20,12
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-6,16509C,20,27
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-1,14827B,25,19
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-2,14827B,25,25
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-3,14827B,25,44
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-4,14827B,25,46
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-5,14827B,25,20
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-6,14827B,25,28
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-1,10793A,37,14
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-2,10793A,37,8
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-3,10793A,37,19
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-4,10793A,37,16
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-5,10793A,37,10
2020-08-24,1,2023-03-15T11:00:00Z,light,Cage 2-6,10793A,37,13
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-1,19231J,12,20
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-2,19231J,12,9
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-3,19231J,12,36
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-4,19231J,12,38
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-5,19231J,12,23
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-6,19231J,12,25
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-1,18291F,15,22
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-2,18291F,15,10
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-3,18291F,15,50
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-4,18291F,15,31
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-5,18291F,15,15
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-6,18291F,15,15
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-1,16829E,18,6
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-3,16829E,18,16
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-4,16829E,18,19
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-5,16829E,18,13
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-6,16829E,18,21
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-1,16509C,20,17
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-2,16509C,20,15
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-3,16509C,20,31
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-4,16509C,20,27
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-5,16509C,20,17
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-6,16509C,20,20
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-1,14827B,25,22
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-2,14827B,25,18
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-3,14827B,25,32
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-4,14827B,25,33
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-5,14827B,25,13
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-6,14827B,25,19
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-1,10793A,37,3
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-2,10793A,37,9
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-3,10793A,37,9
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-4,10793A,37,14
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-5,10793A,37,5
2020-08-24,2,2023-03-15T12:00:00Z,dark,Cage 2-6,10793A,37,6
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-1,19231J,12,23
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-2,19231J,12,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-3,19231J,12,44
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-4,19231J,12,32
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-5,19231J,12,32
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-6,19231J,12,28
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-1,18291F,15,20
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-2,18291F,15,12
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-3,18291F,15,46
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-4,18291F,15,39
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-5,18291F,15,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-6,18291F,15,19
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-1,16829E,18,10
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-2,16829E,18,4
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-3,16829E,18,22
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-4,16829E,18,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-5,16829E,18,13
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-6,16829E,18,13
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-1,16509C,20,9
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-2,16509C,20,9
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-3,16509C,20,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-4,16509C,20,16
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-5,16509C,20,8
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-6,16509C,20,6
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-1,16509C,20,18
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-2,16509C,20,14
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-3,16509C,20,29
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-4,16509C,20,24
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-5,16509C,20,19
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-6,16509C,20,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 1-1,14827B,25,6
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 1-2,14827B,25,4
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 1-3,14827B,25,7
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 1-4,14827B,25,6
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 1-5,14827B,25,2
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 1-6,14827B,25,2
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-1,14827B,25,12
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-2,14827B,25,6
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-3,14827B,25,16
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-4,14827B,25,11
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-5,14827B,25,9
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-6,14827B,25,11
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-1,14827B,25,29
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-2,14827B,25,24
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-3,14827B,25,37
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-4,14827B,25,36
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-5,14827B,25,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-6,14827B,25,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-1,10793A,37,8
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-2,10793A,37,8
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-3,10793A,37,17
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-4,10793A,37,26
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-5,10793A,37,10
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 2-6,10793A,37,15
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-1,10793A,37,3
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-2,10793A,37,3
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-3,10793A,37,7
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-4,10793A,37,9
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-5,10793A,37,1
2020-08-24,2,2023-03-15T13:00:00Z,dark,Cage 3-6,10793A,37,1
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-1,19231J,12,14
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-2,19231J,12,8
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-3,19231J,12,42
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-4,19231J,12,23
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-5,19231J,12,24
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-6,19231J,12,17
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-1,18291F,15,29
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-2,18291F,15,15
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-3,18291F,15,47
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-4,18291F,15,33
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-5,18291F,15,26
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-6,18291F,15,19
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-1,16829E,18,8
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-2,16829E,18,6
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-3,16829E,18,17
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-4,16829E,18,9
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-5,16829E,18,13
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-6,16829E,18,15
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-1,16509C,20,23
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-2,16509C,20,20
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-3,16509C,20,35
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-4,16509C,20,37
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-5,16509C,20,24
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-6,16509C,20,27
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-1,14827B,25,1
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-2,14827B,25,1
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-3,14827B,25,1
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-4,14827B,25,5
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-1,14827B,25,14
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-2,14827B,25,10
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-3,14827B,25,18
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-4,14827B,25,17
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-5,14827B,25,10
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-6,14827B,25,8
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-1,14827B,25,17
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-2,14827B,25,13
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-3,14827B,25,17
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-4,14827B,25,19
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-5,14827B,25,11
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-6,14827B,25,12
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-1,10793A,37,3
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-2,10793A,37,7
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-3,10793A,37,5
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-4,10793A,37,10
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-5,10793A,37,3
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 1-6,10793A,37,3
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-1,10793A,37,9
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-2,10793A,37,3
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-3,10793A,37,9
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-4,10793A,37,6
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-5,10793A,37,6
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 2-6,10793A,37,4
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-1,10793A,37,2
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-2,10793A,37,1
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-3,10793A,37,3
2020-08-24,2,2023-03-15T14:00:00Z,dark,Cage 3-4,10793A,37,2
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-1,19231J,12,16
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-2,19231J,12,16
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-3,19231J,12,24
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-4,19231J,12,17
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-5,19231J,12,14
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-6,19231J,12,8
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-1,18291F,15,26
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-2,18291F,15,18
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-3,18291F,15,55
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-4,18291F,15,26
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-5,18291F,15,13
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-6,18291F,15,10
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-1,16829E,18,8
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-2,16829E,18,2
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-3,16829E,18,17
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-4,16829E,18,10
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-5,16829E,18,6
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-6,16829E,18,8
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-1,16509C,20,7
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-2,16509C,20,7
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-3,16509C,20,11
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-4,16509C,20,8
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-5,16509C,20,8
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-6,16509C,20,7
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 1-1,14827B,25,3
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 1-2,14827B,25,3
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 1-3,14827B,25,3
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 1-4,14827B,25,10
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 1-5,14827B,25,3
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 1-6,14827B,25,3
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-1,14827B,25,20
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-2,14827B,25,9
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-3,14827B,25,28
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-4,14827B,25,13
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-5,14827B,25,9
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 2-6,14827B,25,9
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-1,14827B,25,4
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-2,14827B,25,1
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-3,14827B,25,4
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-4,14827B,25,2
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-5,14827B,25,1
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-6,14827B,25,2
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-1,10793A,37,8
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-2,10793A,37,6
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-3,10793A,37,9
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-4,10793A,37,10
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-5,10793A,37,5
2020-08-24,2,2023-03-15T15:00:00Z,dark,Cage 3-6,10793A,37,5
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-1,19231J,12,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-2,19231J,12,5
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-3,19231J,12,10
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-4,19231J,12,8
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-5,19231J,12,5
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-6,19231J,12,3
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 1-2,18291F,15,1
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 1-4,18291F,15,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 1-5,18291F,15,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 1-6,18291F,15,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-1,18291F,15,10
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-2,18291F,15,15
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-3,18291F,15,18
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-4,18291F,15,25
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-5,18291F,15,14
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-6,18291F,15,14
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-1,18291F,15,17
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-2,18291F,15,13
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-3,18291F,15,22
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-4,18291F,15,16
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,18291F,15,6
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,18291F,15,6
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-1,16829E,18,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-3,16829E,18,4
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-4,16829E,18,7
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-5,16829E,18,4
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-6,16829E,18,4
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-1,16509C,20,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-2,16509C,20,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-3,16509C,20,13
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-4,16509C,20,12
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,16509C,20,6
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,16509C,20,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-1,14827B,25,1
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-2,14827B,25,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-3,14827B,25,3
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-4,14827B,25,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-5,14827B,25,1
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 2-6,14827B,25,1
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-1,14827B,25,6
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-2,14827B,25,3
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-3,14827B,25,6
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-4,14827B,25,3
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,14827B,25,4
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,14827B,25,4
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-1,10793A,37,4
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-2,10793A,37,2
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-3,10793A,37,8
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-4,10793A,37,3
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,10793A,37,5
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,10793A,37,2
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-1,19231J,12,4
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-2,19231J,12,4
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-3,19231J,12,7
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-4,19231J,12,6
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-5,19231J,12,2
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-6,19231J,12,2
