IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
18291F,2020-08-24,1,2,dark,2020-08-24T23:09:47.356002Z,2020-08-24T23:09:49.028999Z,1.673,All,R2-6,R2-4,Cage 2-4,1,1,177.597860347472,0,0,55681,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:28:21.969002Z,2020-08-24T21:28:42.317999Z,20.349,All,R3-4,R3-8,Cage 3-4,1,1,242,0,1,55257,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:52:45.798997Z,2020-08-24T15:52:49.493998Z,3.695,All,R2-3,R2-7,Cage 2-3,1,1,242,0,1,54102,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:52:54.205Z,2020-08-24T15:52:55.719997Z,1.515,All,R2-7,R2-3,Cage 2-3,1,1,242,0,1,54104,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T18:57:02.590Z,2020-08-24T18:57:05.684003Z,3.094,All,R2-1,R2-2,Tube 1:2,1,2,132,0,1,55001,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:28:10.291999Z,2020-08-24T21:28:21.969002Z,11.677,All,R3-4,R3-4,0,0,,0,0,0,55256,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:53:02.434005Z,2020-08-24T15:53:06.309001Z,3.875,All,R2-3,R2-3,0,0,,0,0,0,54106,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:21:08.610002Z,2020-08-24T19:21:10.188003Z,1.578,All,R2-6,R2-5,Tube 2:3,1,2,132,0,1,55075,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:52:55.719997Z,2020-08-24T15:53:02.434005Z,6.714,All,R2-3,R2-3,0,0,,0,0,0,54105,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:19:01.880Z,2020-08-24T15:19:08.439003Z,6.559,All,R2-3,R2-3,0,0,,0,0,0,53918,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:52:31.375002Z,2020-08-24T15:52:45.798997Z,14.424,All,R2-3,R2-3,0,0,,0,0,0,54101,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:28:08.728996Z,2020-08-24T21:28:10.291999Z,1.563,All,R3-4,R3-4,0,0,,0,0,0,55255,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:37:39.896999Z,2020-08-24T17:37:54.100001Z,14.203,All,R3-8,R3-9,Cage 3-6,1,1,177.597860347472,0,0,54701,0,15
18291F,2020-08-24,1,1,light,2020-08-24T10:34:09.723Z,2020-08-24T10:34:25.416999Z,15.694,All,R2-6,R2-6,0,0,,0,0,0,52619,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T14:18:11.044Z,2020-08-24T14:18:32.076999Z,21.033,All,R2-7,R2-3,Cage 2-3,1,1,242,0,1,53649,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:35:14.931997Z,2020-08-24T21:35:16.458997Z,1.527,All,R2-2,R2-1,Tube 1:2,1,2,132,0,1,55288,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T13:13:29.129998Z,2020-08-24T13:13:55.530002Z,26.4,All,R2-8,R2-9,Cage 2-6,1,1,177.597860347472,0,0,53338,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:10:28.725004Z,2020-08-24T17:10:31.556004Z,2.831,All,R1-5,R1-5,0,0,,0,0,0,54582,0,15
18291F,2020-08-24,1,1,light,2020-08-24T10:33:53.092002Z,2020-08-24T10:34:06.919001Z,13.827,All,R2-7,R2-5,Cage 2-3,1,1,177.597860347472,0,0,52617,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:15:33.782Z,2020-08-24T19:17:52.587004Z,138.805,All,R2-4,R2-4,0,0,,0,0,0,55058,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:37:15.315997Z,2020-08-24T19:37:17.113998Z,1.798,All,R2-8,R2-9,Cage 2-6,1,1,177.597860347472,0,0,55152,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:10:57.100996Z,2020-08-24T15:11:05.041Z,7.94,All,R2-1,R2-1,0,0,,0,0,0,53883,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:25:54.511003Z,2020-08-24T15:26:16.404003Z,21.893,All,R2-3,R2-3,0,0,,0,0,0,53955,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T12:56:14.136Z,2020-08-24T12:56:41.820996Z,27.685,All,R2-6,R2-8,Cage 2-4,1,1,177.597860347472,0,0,53263,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:32:38.517996Z,2020-08-24T17:32:48.807001Z,10.289,All,R3-8,R3-6,Cage 3-4,1,1,177.597860347472,0,0,54680,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T12:19:35.099997Z,2020-08-24T12:19:38.286999Z,3.187,All,R2-7,R2-3,Cage 2-3,1,1,242,0,1,53098,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T22:38:17.295003Z,2020-08-24T22:38:20.635996Z,3.341,All,R3-7,R3-9,Cage 3-5,1,1,288.591406663469,0,0,55530,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T18:56:58.385Z,2020-08-24T18:57:02.590Z,4.205,All,R2-1,R2-1,0,0,,0,0,0,55000,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T18:39:45.907004Z,2020-08-24T18:39:48.518997Z,2.612,All,R2-7,R2-3,Cage 2-3,1,1,242,0,2,54923,2,15
18291F,2020-08-24,1,2,dark,2020-08-24T16:33:27.221Z,2020-08-24T16:33:31.401999Z,4.181,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,54366,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T13:28:35.009003Z,2020-08-24T13:28:39.118999Z,4.11,All,R2-1,R2-2,Tube 1:2,1,2,132,0,1,53414,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T23:09:44.352996Z,2020-08-24T23:09:47.356002Z,3.003,All,R2-5,R2-6,Tube 2:3,1,2,132,0,1,55680,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T18:31:15.872002Z,2020-08-24T18:31:17.098001Z,1.226,All,R2-5,R2-3,Cage 2-3,1,1,177.597860347472,0,0,54887,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T22:52:33.285999Z,2020-08-24T22:52:33.996001Z,0.71,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,55594,1,15
18291F,2020-08-24,1,1,light,2020-08-24T11:13:15.886004Z,2020-08-24T11:14:10.287004Z,54.401,All,R2-4,R2-2,Cage 2-2,1,1,177.597860347472,0,0,52773,0,15
18291F,2020-08-24,1,1,light,2020-08-24T11:44:12.138Z,2020-08-24T11:44:34.835004Z,22.697,All,R2-8,R2-8,0,0,,0,0,0,52931,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:37:59.177998Z,2020-08-24T17:38:01.676003Z,2.498,All,R3-3,R3-1,Cage 3-1,1,1,177.597860347472,0,0,54704,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:23:36.523Z,2020-08-24T19:23:57.831003Z,21.308,All,R3-9,R3-7,Cage 3-5,1,1,288.591406663469,0,0,55091,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:39:26.334001Z,2020-08-24T15:39:32.064999Z,5.731,All,R2-3,R2-5,Cage 2-3,1,1,177.597860347472,0,0,54050,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:28:19.373998Z,2020-08-24T19:28:22.345Z,2.971,All,R2-3,R2-1,Cage 2-1,1,1,177.597860347472,0,0,55121,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T23:09:36.116001Z,2020-08-24T23:09:39.547999Z,3.432,All,R2-9,R2-7,Cage 2-5,1,1,288.591406663469,0,0,55678,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T23:39:13.511002Z,2020-08-24T23:39:19.763Z,6.252,All,R2-8,R2-9,Cage 2-6,1,1,177.597860347472,0,0,55722,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T16:52:02.796Z,2020-08-24T16:52:06.774998Z,3.979,All,R3-1,R3-1,0,0,,0,0,0,54463,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:28:13.478002Z,2020-08-24T19:28:15.616998Z,2.139,All,R2-6,R2-5,Tube 2:3,1,2,132,0,1,55119,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:59:54.276997Z,2020-08-24T22:00:10.349004Z,16.072,All,R2-7,R2-9,Cage 2-5,1,1,288.591406663469,0,0,55336,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:38:01.676003Z,2020-08-24T17:38:10.100002Z,8.424,All,R3-1,R2-5,Tube 2:3,1,2,338.722600367912,-237,0,54705,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T22:01:57.846Z,2020-08-24T22:02:36.086Z,38.24,All,R2-8,R2-8,0,0,,0,0,0,55341,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:32:07.266002Z,2020-08-24T17:32:17.485999Z,10.22,All,R3-9,R3-9,0,0,,0,0,0,54676,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T13:45:37.163002Z,2020-08-24T13:45:40.751003Z,3.588,All,R2-5,R2-6,Tube 2:3,1,2,132,0,1,53475,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T18:19:24.238997Z,2020-08-24T18:19:29.999Z,5.76,All,R3-2,R3-4,Cage 3-2,1,1,177.597860347472,0,0,54841,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:28:23.786999Z,2020-08-24T19:28:37.420004Z,13.633,All,R2-2,R2-4,Cage 2-2,1,1,177.597860347472,0,0,55123,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:06:54.386996Z,2020-08-24T21:06:59.558995Z,5.172,All,R3-6,R3-8,Cage 3-4,1,1,177.597860347472,0,0,55227,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:21:06.393003Z,2020-08-24T19:21:08.610002Z,2.217,All,R2-4,R2-6,Cage 2-4,1,1,177.597860347472,0,0,55074,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T14:13:55.344003Z,2020-08-24T14:13:57.238997Z,1.895,All,R2-5,R2-6,Tube 2:3,1,2,132,0,1,53621,1,15
18291F,2020-08-24,1,1,light,2020-08-24T10:33:36.033998Z,2020-08-24T10:33:53.092002Z,17.058,All,R2-9,R2-7,Cage 2-5,1,1,288.591406663469,0,0,52616,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:28:12.105995Z,2020-08-24T19:28:13.478002Z,1.372,All,R2-4,R2-6,Cage 2-4,1,1,177.597860347472,0,0,55118,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T22:52:31.012997Z,2020-08-24T22:52:33.285999Z,2.273,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,55593,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T14:29:02.965005Z,2020-08-24T14:29:10.639001Z,7.674,All,R2-5,R2-3,Cage 2-3,1,1,177.597860347472,0,0,53686,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:39:33.143996Z,2020-08-24T15:39:39.699Z,6.555,All,R2-6,R2-4,Cage 2-4,1,1,177.597860347472,0,0,54052,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T15:51:55.010002Z,2020-08-24T15:52:07.993001Z,12.983,All,R2-3,R2-3,0,0,,0,0,0,54097,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T18:40:00.829001Z,2020-08-24T18:40:06.460Z,5.631,All,R2-2,R2-4,Cage 2-2,1,1,177.597860347472,0,0,54926,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:34:02.938003Z,2020-08-24T17:34:14.834998Z,11.897,All,R3-7,R3-3,Cage 3-3,1,1,242,0,1,54690,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T16:30:42.032002Z,2020-08-24T16:30:46.372997Z,4.341,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,54333,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:35:20.165997Z,2020-08-24T21:35:22.175998Z,2.01,All,R2-7,R2-7,0,0,,0,0,0,55291,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T19:28:22.345Z,2020-08-24T19:28:23.786999Z,1.442,All,R2-1,R2-2,Tube 1:2,1,2,132,0,1,55122,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T21:04:01.702003Z,2020-08-24T21:04:27.969997Z,26.268,All,R2-9,R2-7,Cage 2-5,1,1,288.591406663469,0,0,55211,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T17:10:06.900002Z,2020-08-24T17:10:08.073996Z,1.174,All,R1-5,R1-6,Tube 1:2,1,2,132,0,1,54574,1,15
18291F,2020-08-24,1,2,dark,2020-08-24T12:00:43.379004Z,2020-08-24T12:00:45.192004Z,1.813,All,R2-3,R2-5,Cage 2-3,1,1,177.597860347472,0,0,53010,0,15
18291F,2020-08-24,1,1,light,2020-08-24T10:32:22.855998Z,2020-08-24T10:32:27.028996Z,4.173,All,R2-6,R2-6,0,0,,0,0,0,52607,0,15
18291F,2020-08-24,1,2,dark,2020-08-24T13:27:19.557999Z,2020-08-24T13:27:23.531Z,3.973,All,R2-1,R2-2,Tube 1:2,1,2,132,0,1,53410,1,15
