DateTime,Date,Phase,IdLabel,Group,unitLabel,eventDuration,senseRFIDrecords,MsgValue1,Day,DateTime_end,DoubleRead
2020-08-26T00:47:32.968004Z,2020-08-26,light,14822B,All,R2-3,1836,16,"0,217,115,115,117,116,114,116,117,114,118,114,116,117,114,116",3,2020-08-26T00:47:34.804004Z,0
2020-08-26T00:48:15.662002Z,2020-08-26,light,14822B,All,R2-5,810,8,"0,115,116,115,116,116,117,115",3,2020-08-26T00:48:16.472002Z,0
2020-08-26T00:48:17.820999Z,2020-08-26,light,14822B,All,R2-6,925,9,"0,115,115,116,117,115,115,117,115",3,2020-08-26T00:48:18.745999Z,0
2020-08-26T00:48:35.076998Z,2020-08-26,light,14822B,All,R2-4,2184,19,"0,216,116,117,115,146,85,116,115,117,115,115,116,117,150,80,117,115,116",3,2020-08-26T00:48:37.260998Z,0
2020-08-26T00:49:16.585001Z,2020-08-26,light,14822B,All,R2-4,1042,10,"0,115,118,115,115,117,115,116,115,116",3,2020-08-26T00:49:17.627001Z,0
2020-08-26T00:49:38.275003Z,2020-08-26,light,14822B,All,R2-6,694,7,"0,116,116,115,115,116,116",3,2020-08-26T00:49:38.969003Z,0
2020-08-26T00:49:39.556997Z,2020-08-26,light,14822B,All,R2-5,464,5,"0,117,116,114,117",3,2020-08-26T00:49:40.020997Z,0
2020-08-26T00:49:41.969001Z,2020-08-26,light,14822B,All,R2-3,2069,18,"0,117,115,115,116,117,115,116,216,115,116,116,117,115,116,114,116,117",3,2020-08-26T00:49:44.038001Z,0
2020-08-26T00:49:45.807002Z,2020-08-26,light,14822B,All,R2-1,580,6,"0,115,116,116,117,116",3,2020-08-26T00:49:46.387002Z,0
2020-08-26T00:49:47.771996Z,2020-08-26,light,14822B,All,R2-2,1157,11,"0,115,117,115,116,116,115,117,115,115,116",3,2020-08-26T00:49:48.928997Z,0
2020-08-26T00:49:55.588Z,2020-08-26,light,14822B,All,R2-4,1157,11,"0,117,116,115,115,116,117,115,115,116,115",3,2020-08-26T00:49:56.745Z,0
2020-08-26T00:50:06.405996Z,2020-08-26,light,14822B,All,R2-8,1503,14,"0,114,116,115,116,116,116,115,116,116,117,114,117,115",3,2020-08-26T00:50:07.908996Z,0
2020-08-26T01:38:06.710001Z,2020-08-26,light,14822B,All,R2-9,2199,20,"0,116,116,116,116,114,117,116,114,117,117,114,116,116,117,114,116,116,117,114",3,2020-08-26T01:38:08.909001Z,0
2020-08-26T01:38:20.713004Z,2020-08-26,light,14822B,All,R2-7,2199,20,"0,116,115,116,115,116,115,117,114,117,117,114,117,116,114,117,115,116,116,116",3,2020-08-26T01:38:22.912004Z,0
2020-08-26T01:38:32.215998Z,2020-08-26,light,14822B,All,R2-3,3009,27,"0,115,116,116,116,115,117,114,118,115,115,123,109,116,116,115,115,117,116,116,114,117,116,115,116,115,116",3,2020-08-26T01:38:35.224998Z,0
2020-08-26T01:39:09.871001Z,2020-08-26,light,14822B,All,R2-3,2648,23,"0,215,118,115,115,116,116,115,117,115,116,116,115,116,117,115,116,116,116,116,114,116,117",3,2020-08-26T01:39:12.519001Z,0
2020-08-26T01:39:14.778003Z,2020-08-26,light,14822B,All,R2-5,1390,13,"0,117,115,115,117,116,114,116,116,116,115,117,116",3,2020-08-26T01:39:16.168003Z,0
2020-08-26T01:39:17.644997Z,2020-08-26,light,14822B,All,R2-6,695,7,"0,116,117,115,117,115,115",3,2020-08-26T01:39:18.339997Z,0
