DateTime,Date,Phase,IdLabel,Group,unitLabel,eventDuration,senseRFIDrecords,MsgValue1,Day,DateTime_end,DoubleRead
2020-08-24T12:00:07.234998Z,2020-08-24,dark,19234J,All,R2-1,118,2,"0,118",2,2020-08-24T12:00:07.352998Z,0
2020-08-24T12:00:14.724997Z,2020-08-24,dark,19234J,All,R2-1,1476,11,"0,415,117,115,116,115,116,116,116,130,120",2,2020-08-24T12:00:16.200997Z,0
2020-08-24T12:00:29.280001Z,2020-08-24,dark,19234J,All,R2-3,680,6,"0,118,115,214,117,116",2,2020-08-24T12:00:29.960001Z,0
2020-08-24T12:00:41.623002Z,2020-08-24,dark,19234J,All,R2-3,1141,10,"0,213,116,117,114,117,117,114,117,116",2,2020-08-24T12:00:42.764002Z,0
2020-08-24T12:00:51.976995Z,2020-08-24,dark,19234J,All,R2-3,817,2,"0,817",2,2020-08-24T12:00:52.793995Z,0
2020-08-24T12:00:58.857002Z,2020-08-24,dark,19234J,All,R2-7,809,8,"0,116,114,116,116,115,118,114",2,2020-08-24T12:00:59.666002Z,0
2020-08-24T12:01:07.857998Z,2020-08-24,dark,19234J,All,R2-9,910,8,"0,215,117,114,117,115,116,116",2,2020-08-24T12:01:08.767998Z,0
2020-08-24T12:02:01.160Z,2020-08-24,dark,19234J,All,R2-9,347,4,"0,115,117,115",2,2020-08-24T12:02:01.507Z,0
2020-08-24T12:02:01.838999Z,2020-08-24,dark,19234J,All,R2-9,230,3,"0,116,114",2,2020-08-24T12:02:02.068999Z,0
2020-08-24T12:02:11.480003Z,2020-08-24,dark,19234J,All,R2-8,1125,9,"0,217,116,114,115,116,217,115,115",2,2020-08-24T12:02:12.605003Z,0
2020-08-24T12:02:14.384003Z,2020-08-24,dark,19234J,All,R2-6,1196,7,"0,118,114,116,116,615,117",2,2020-08-24T12:02:15.580003Z,0
2020-08-24T12:02:24.298998Z,2020-08-24,dark,19234J,All,R2-6,1275,12,"0,117,116,116,115,115,116,117,115,116,115,117",2,2020-08-24T12:02:25.573998Z,0
2020-08-24T12:02:28.193997Z,2020-08-24,dark,19234J,All,R2-8,632,3,"0,115,517",2,2020-08-24T12:02:28.825997Z,0
2020-08-24T12:02:30.826001Z,2020-08-24,dark,19234J,All,R2-9,336,4,"0,104,117,115",2,2020-08-24T12:02:31.162001Z,0
2020-08-24T12:02:46.985997Z,2020-08-24,dark,19234J,All,R2-7,1326,9,"0,216,229,102,116,115,117,315,116",2,2020-08-24T12:02:48.311997Z,0
2020-08-24T12:02:57.911Z,2020-08-24,dark,19234J,All,R2-7,2637,16,"0,338,93,215,316,516,116,116,116,116,115,115,116,117,115,117",2,2020-08-24T12:03:00.548Z,0
2020-08-24T12:03:07.034997Z,2020-08-24,dark,19234J,All,R2-5,116,2,"0,116",2,2020-08-24T12:03:07.150996Z,0
2020-08-24T12:03:08.238997Z,2020-08-24,dark,19234J,All,R2-6,346,4,"0,116,114,116",2,2020-08-24T12:03:08.584997Z,0
2020-08-24T12:03:18.752996Z,2020-08-24,dark,19234J,All,R2-4,4866,37,"0,115,115,118,114,117,116,114,116,116,115,117,116,115,116,116,117,115,115,117,415,115,117,115,115,117,116,114,518,114,118,115,114,116,118,115,114",2,2020-08-24T12:03:23.618996Z,0
2020-08-24T12:08:14.746004Z,2020-08-24,dark,19234J,All,R2-4,1737,16,"0,117,114,116,115,116,117,115,116,114,117,116,116,117,115,116",2,2020-08-24T12:08:16.483004Z,0
2020-08-24T12:08:38.427Z,2020-08-24,dark,19234J,All,R2-8,1472,12,"0,115,116,317,114,116,116,117,115,114,118,114",2,2020-08-24T12:08:39.899Z,0
2020-08-24T12:08:46.878Z,2020-08-24,dark,19234J,All,R2-9,1256,11,"0,214,118,116,114,117,115,117,115,116,114",2,2020-08-24T12:08:48.134Z,0
2020-08-24T12:09:37.636003Z,2020-08-24,dark,19234J,All,R2-9,347,4,"0,116,116,115",2,2020-08-24T12:09:37.983003Z,0
2020-08-24T12:10:17.532Z,2020-08-24,dark,19234J,All,R2-7,664,5,"0,217,116,214,117",2,2020-08-24T12:10:18.196Z,0
2020-08-24T12:10:19.670002Z,2020-08-24,dark,19234J,All,R2-5,114,2,"0,114",2,2020-08-24T12:10:19.784002Z,0
2020-08-24T12:10:20.921005Z,2020-08-24,dark,19234J,All,R2-6,232,3,"0,126,106",2,2020-08-24T12:10:21.153005Z,0
2020-08-24T12:10:28.056996Z,2020-08-24,dark,19234J,All,R2-8,679,6,"0,114,117,115,217,116",2,2020-08-24T12:10:28.735996Z,0
2020-08-24T12:10:37.399999Z,2020-08-24,dark,19234J,All,R2-9,463,5,"0,117,115,115,116",2,2020-08-24T12:10:37.862999Z,0
2020-08-24T12:11:00.966999Z,2020-08-24,dark,19234J,All,R2-9,462,5,"0,115,117,116,114",2,2020-08-24T12:11:01.428998Z,0
2020-08-24T12:11:17.735001Z,2020-08-24,dark,19234J,All,R2-9,232,3,"0,116,116",2,2020-08-24T12:11:17.967001Z,0
2020-08-24T12:11:25.817003Z,2020-08-24,dark,19234J,All,R2-7,330,3,"0,216,114",2,2020-08-24T12:11:26.147003Z,0
2020-08-24T12:11:37.505999Z,2020-08-24,dark,19234J,All,R2-3,1109,8,"0,215,116,115,117,115,117,314",2,2020-08-24T12:11:38.614999Z,0
2020-08-24T12:11:39.931998Z,2020-08-24,dark,19234J,All,R2-3,6715,59,"0,115,117,146,85,116,116,114,118,115,115,117,115,116,115,116,115,117,116,114,117,117,114,116,116,116,115,117,114,116,116,117,116,116,114,117,115,116,115,117,116,114,117,114,117,116,117,115,115,115,116,116,116,117,115,116,114,118,116",2,2020-08-24T12:11:46.646998Z,0
2020-08-24T12:12:04.863004Z,2020-08-24,dark,19234J,All,R2-3,563,5,"0,217,115,116,115",2,2020-08-24T12:12:05.426004Z,0
2020-08-24T12:12:28.414002Z,2020-08-24,dark,19234J,All,R2-5,114,2,"0,114",2,2020-08-24T12:12:28.528002Z,0
2020-08-24T12:12:30.135997Z,2020-08-24,dark,19234J,All,R2-6,386,4,"0,115,117,154",2,2020-08-24T12:12:30.521997Z,0
2020-08-24T12:12:38.631001Z,2020-08-24,dark,19234J,All,R2-4,2038,16,"0,116,116,116,116,115,417,116,115,115,115,117,116,115,118,115",2,2020-08-24T12:12:40.669001Z,0
2020-08-24T12:12:43.059001Z,2020-08-24,dark,19234J,All,R2-2,349,4,"0,117,115,117",2,2020-08-24T12:12:43.408001Z,0
2020-08-24T12:12:48.881998Z,2020-08-24,dark,19234J,All,R2-1,348,4,"0,115,116,117",2,2020-08-24T12:12:49.229998Z,0
2020-08-24T12:13:24.193004Z,2020-08-24,dark,19234J,All,R2-1,234,3,"0,118,116",2,2020-08-24T12:13:24.427004Z,0
2020-08-24T12:13:27.714997Z,2020-08-24,dark,19234J,All,R2-2,564,5,"0,214,117,115,118",2,2020-08-24T12:13:28.278997Z,0
2020-08-24T12:13:56.064003Z,2020-08-24,dark,19234J,All,R2-4,1257,11,"0,115,116,116,216,116,115,116,116,115,116",2,2020-08-24T12:13:57.321003Z,0
2020-08-24T12:14:05.796004Z,2020-08-24,dark,19234J,All,R2-8,547,4,"0,216,215,116",2,2020-08-24T12:14:06.343004Z,0
2020-08-24T12:14:21.564003Z,2020-08-24,dark,19234J,All,R2-9,448,4,"0,116,115,217",2,2020-08-24T12:14:22.012003Z,0
2020-08-24T12:14:45.860998Z,2020-08-24,dark,19234J,All,R2-7,693,7,"0,115,119,112,116,116,115",2,2020-08-24T12:14:46.553998Z,0
2020-08-24T12:14:51.769997Z,2020-08-24,dark,19234J,All,R2-7,579,6,"0,117,115,117,115,115",2,2020-08-24T12:14:52.348997Z,0
2020-08-24T12:14:53.991998Z,2020-08-24,dark,19234J,All,R2-9,464,5,"0,117,116,116,115",2,2020-08-24T12:14:54.455998Z,0
2020-08-24T12:15:11.603998Z,2020-08-24,dark,19234J,All,R2-8,463,5,"0,116,117,115,115",2,2020-08-24T12:15:12.066998Z,0
2020-08-24T12:15:22.398002Z,2020-08-24,dark,19234J,All,R2-8,926,9,"0,116,115,115,117,115,116,117,115",2,2020-08-24T12:15:23.324002Z,0
2020-08-24T12:15:45.256003Z,2020-08-24,dark,19234J,All,R2-9,75,1,0,2,2020-08-24T12:15:45.331003Z,0
2020-08-24T12:15:48.862002Z,2020-08-24,dark,19234J,All,R2-8,580,6,"0,117,115,115,117,116",2,2020-08-24T12:15:49.442002Z,0
2020-08-24T12:15:53.167997Z,2020-08-24,dark,19234J,All,R2-4,1272,12,"0,115,115,116,116,117,115,115,116,116,131,100",2,2020-08-24T12:15:54.439997Z,0
2020-08-24T12:15:55.370998Z,2020-08-24,dark,19234J,All,R2-4,75,1,0,2,2020-08-24T12:15:55.445998Z,0
2020-08-24T12:15:56.519003Z,2020-08-24,dark,19234J,All,R2-4,463,5,"0,115,116,116,116",2,2020-08-24T12:15:56.982003Z,0
2020-08-24T12:16:01.232996Z,2020-08-24,dark,19234J,All,R2-6,75,1,0,2,2020-08-24T12:16:01.307996Z,0
