IdLabel,DateTime_bin,Distance
10793A,299.99999499321,177.597860347472
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
10793A,299.99999499321,0
