IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
10793A,2020-08-29,1,7,dark,2020-08-29T22:32:45.851004Z,2020-08-29T22:32:48.547003Z,2.696,All,R1-7,R1-9,Cage 1-5,1,1,288.591406663469,0,0,3578,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T17:57:14.966997Z,2020-08-29T17:57:24.613997Z,9.647,All,R1-6,R2-2,Tube 1:2,1,2,338.722600367912,237,0,3487,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T22:32:43.760996Z,2020-08-29T22:32:45.851004Z,2.09,All,R1-3,R1-7,Cage 1-3,1,1,242,0,1,3577,1,37
10793A,2020-08-29,1,7,dark,2020-08-29T18:12:56.695004Z,2020-08-29T18:13:18.115999Z,21.421,All,R1-5,R1-5,0,0,,0,0,0,3512,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T18:13:18.115999Z,2020-08-29T18:13:45.826001Z,27.71,All,R1-5,R1-5,0,0,,0,0,0,3513,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T17:57:24.613997Z,2020-08-29T17:58:20.330999Z,55.717,All,R2-2,R2-2,0,0,,0,0,0,3488,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T18:19:41.390003Z,2020-08-29T18:20:17.714999Z,36.325,All,R1-9,R1-9,0,0,,0,0,0,3527,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T12:26:31.130002Z,2020-08-29T12:28:00.895999Z,89.766,All,R1-4,R1-4,0,0,,0,0,0,3394,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T18:20:22.834Z,2020-08-29T18:20:24.058996Z,1.225,All,R1-9,R1-8,Cage 1-6,1,1,177.597860347472,0,0,3529,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T23:02:24.348995Z,2020-08-29T23:05:52.696003Z,208.347,All,R1-3,R1-3,0,0,,0,0,0,3590,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T12:28:00.895999Z,2020-08-29T12:28:04.262997Z,3.367,All,R1-4,R1-4,0,0,,0,0,0,3395,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T17:56:16.407997Z,2020-08-29T17:56:33.701001Z,17.293,All,R1-4,R1-4,0,0,,0,0,0,3484,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T18:19:27.127998Z,2020-08-29T18:19:41.390003Z,14.262,All,R1-9,R1-9,0,0,,0,0,0,3526,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T17:57:08.667996Z,2020-08-29T17:57:14.966997Z,6.299,All,R1-4,R1-6,Cage 1-4,1,1,177.597860347472,0,0,3486,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T16:04:08.743002Z,2020-08-29T16:04:25.287997Z,16.545,All,R1-4,R1-2,Cage 1-2,1,1,177.597860347472,0,0,3458,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T16:04:06.825Z,2020-08-29T16:04:08.743002Z,1.918,All,R1-8,R1-4,Cage 1-4,1,1,242,0,1,3457,1,37
10793A,2020-08-29,1,7,dark,2020-08-29T12:28:04.262997Z,2020-08-29T12:36:35.352996Z,511.09,All,R1-4,R1-4,0,0,,0,0,0,3396,0,37
10793A,2020-08-29,1,7,dark,2020-08-29T18:12:27.319003Z,2020-08-29T18:12:38.643003Z,11.324,All,R1-5,R1-5,0,0,,0,0,0,3510,0,37
