IdLabel,Date,Week,Day,Phase,DateTime_in,DateTime_out,Duration,Group,unitLabel_from,unitLabel_to,Cage,Segment_type,Cage_type,Distance,Height,Crossing_step,Crossing,Crossing_length,Age_in_months
16509C,2020-09-01,2,10,dark,2020-09-01T14:09:43.514Z,2020-09-01T14:09:45.794002Z,2.28,All,R3-2,R3-4,Cage 3-2,1,1,177.597860347472,0,0,40975,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T17:55:37.730001Z,2020-09-01T17:55:58.934003Z,21.204,All,R3-8,R3-8,0,0,,0,0,0,41643,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T20:15:32.053Z,2020-09-01T20:15:35.170002Z,3.117,All,R3-9,R3-9,0,0,,0,0,0,41809,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T16:49:20.797003Z,2020-09-01T16:49:23.835001Z,3.038,All,R3-9,R3-8,Cage 3-6,1,1,177.597860347472,0,0,41403,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T16:49:25.047002Z,2020-09-01T16:49:30.810996Z,5.764,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,41405,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T14:53:08.102999Z,2020-09-01T14:53:10.329Z,2.226,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,41121,1,20
16509C,2020-09-01,2,10,dark,2020-09-01T16:33:45.332996Z,2020-09-01T16:33:48.244997Z,2.912,All,R3-4,R3-4,0,0,,0,0,0,41377,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T20:16:14.683003Z,2020-09-01T20:16:18.676004Z,3.993,All,R3-1,R3-3,Cage 3-1,1,1,177.597860347472,0,0,41814,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T17:12:45.434998Z,2020-09-01T17:13:47.964001Z,62.529,All,R3-9,R3-9,0,0,,0,0,0,41478,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T17:55:34.499003Z,2020-09-01T17:55:36.293998Z,1.795,All,R3-4,R3-4,0,0,,0,0,0,41641,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T14:53:10.329Z,2020-09-01T14:53:27.849002Z,17.52,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,41122,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T17:55:36.293998Z,2020-09-01T17:55:37.730001Z,1.436,All,R3-4,R3-8,Cage 3-4,1,1,242,0,1,41642,1,20
16509C,2020-09-01,2,10,dark,2020-09-01T20:16:04.497997Z,2020-09-01T20:16:08.080003Z,3.582,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,41811,1,20
16509C,2020-09-01,2,10,dark,2020-09-01T17:55:58.934003Z,2020-09-01T17:56:01.356996Z,2.423,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,41644,1,20
16509C,2020-09-01,2,10,dark,2020-09-01T14:49:47.727999Z,2020-09-01T14:49:55.094998Z,7.367,All,R3-3,R3-3,0,0,,0,0,0,41094,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T14:53:36.816Z,2020-09-01T14:53:38.982998Z,2.167,All,R3-4,R3-6,Cage 3-4,1,1,177.597860347472,0,0,41127,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T15:23:01.553998Z,2020-09-01T15:23:14.826999Z,13.273,All,R3-4,R3-6,Cage 3-4,1,1,177.597860347472,0,0,41263,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T14:49:33.303Z,2020-09-01T14:49:35.494Z,2.191,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,41090,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T15:20:19.040998Z,2020-09-01T15:20:31.609Z,12.568,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,41247,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T14:49:55.094998Z,2020-09-01T14:50:00.754Z,5.659,All,R3-3,R3-6,Cage 3-3,1,1,288.591406663469,0,0,41095,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T15:07:56.170998Z,2020-09-01T15:07:56.922004Z,0.751,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,41189,1,20
16509C,2020-09-01,2,10,dark,2020-09-01T17:56:01.356996Z,2020-09-01T17:56:05.287004Z,3.93,All,R3-4,R3-2,Cage 3-2,1,1,177.597860347472,0,0,41645,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T16:33:48.850998Z,2020-09-01T16:34:59.220999Z,70.37,All,R3-8,R3-9,Cage 3-6,1,1,177.597860347472,0,0,41379,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T17:56:05.287004Z,2020-09-01T17:56:05.850997Z,0.564,All,R3-2,R3-1,Tube 2:3,1,2,132,0,1,41646,1,20
16509C,2020-09-01,2,10,dark,2020-09-01T16:49:36.357003Z,2020-09-01T16:49:39.063Z,2.706,All,R3-3,R3-6,Cage 3-3,1,1,288.591406663469,0,0,41408,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T20:15:06.794003Z,2020-09-01T20:15:10.640998Z,3.847,All,R3-8,R3-4,Cage 3-4,1,1,242,0,1,41805,1,20
16509C,2020-09-01,2,10,dark,2020-09-01T15:21:54.922999Z,2020-09-01T15:22:14.416999Z,19.494,All,R3-6,R3-4,Cage 3-4,1,1,177.597860347472,0,0,41257,0,20
16509C,2020-09-01,2,10,dark,2020-09-01T16:49:09.129996Z,2020-09-01T16:49:20.797003Z,11.667,All,R3-9,R3-9,0,0,,0,0,0,41402,0,20
